Flipkart,http://c223968.r68.cf1.rackcdn.com/flipkart_store.png,"SAMSUNG Galaxy J7 - 6 (New 2016 Edition)(White, 16 GB)",15990,1898,http://img5a.flixcart.com/image/mobile/y/t/7/samsung-galaxy-j7-2016-sm-j710fzwuins-400x400-imaeg8cxzmhzjyjt.jpeg,http://www.flipkart.com/samsung-galaxy-j7-6-new-2016-edition/p/itmegmrnggh56u22?pid=MOBEG4XWDK4WBGNU&al=tDFq6faapdl%2F5dCETJDJ4cldugMWZuE7Qdj0IGOOVqv3euFa7evSptHq1kfBhuSDZH5Pp6sYgwI%3D&ref=L%3A6588259462447514448&srno=p_2&findingMethod=Search&otracker=start
Flipkart,http://c223968.r68.cf1.rackcdn.com/flipkart_store.png,"SAMSUNG Galaxy J7 - 6 (New 2016 Edition)(Black, 16 GB)",15990,1898,http://img6a.flixcart.com/image/mobile/v/e/x/samsung-galaxy-j7-2016-sm-j710fzkuins-400x400-imaeg8cyrp7hscz4.jpeg,http://www.flipkart.com/samsung-galaxy-j7-6-new-2016-edition/p/itmegmrnggh56u22?pid=MOBEG4XWMBDGZVEX&al=tDFq6faapdl%2F5dCETJDJ4cldugMWZuE7Qdj0IGOOVqvN%2B6T8KRY5wNxejIHNawMPQrNN9O98Mto%3D&ref=L%3A6588259462447514448&srno=p_3&findingMethod=Search&otracker=start
Snapdeal,http://c223968.r68.cf1.rackcdn.com/snapdeal_store.png,"Samsung Galaxy J7 (16GB, Gold)",14249,980,http://n1.sdlcdn.com/imgs/a/9/f/Samsung-J7-16GB-Espresso-Brown-SDL850022092-1-821a1.jpg,http://www.snapdeal.com/product/samsung-j7-16gb-espresso-brown/661359071561#bcrumbSearch:SAMSUNG%20Galaxy%20J7
Snapdeal,http://c223968.r68.cf1.rackcdn.com/snapdeal_store.png,"Samsung Galaxy J7 (16GB, Black)",14249,1244,http://n4.sdlcdn.com/imgs/a/9/f/Samsung-J7-16GB-Black-SDL848556180-1-8f09d.jpg,http://www.snapdeal.com/product/samsung-j7-16gb-black/671511349124#bcrumbSearch:SAMSUNG%20Galaxy%20J7
Snapdeal,http://c223968.r68.cf1.rackcdn.com/snapdeal_store.png,"Samsung Galaxy J7 (16GB, White)",14249,1136,http://n4.sdlcdn.com/imgs/a/9/5/Samsung-J7-16GB-White-SDL191644436-1-1086f.jpg,http://www.snapdeal.com/product/samsung-j7-16gb-white/634438236433#bcrumbSearch:SAMSUNG%20Galaxy%20J7
Amazon,http://c223968.r68.cf1.rackcdn.com/amazon_store.png,Samsung Galaxy J7 SM-J700F (Gold),14249,697,http://ecx.images-amazon.com/images/I/716BDbFHFjL._SL1500_.jpg,http://www.amazon.in/Samsung-Galaxy-J7-SM-J700F-Gold/dp/B014DYVWWS/ref=sr_1_1?s=electronics&ie=UTF8&qid=1467376469&sr=1-1&keywords=SAMSUNG+Galaxy+J7
Amazon,http://c223968.r68.cf1.rackcdn.com/amazon_store.png,"Samsung Galaxy J7 SM-J700F (Black, 16GB)",14249,697,http://ecx.images-amazon.com/images/I/71WXmYwc9sL._SL1500_.jpg,http://www.amazon.in/Samsung-Galaxy-SM-J700F-Black-16GB/dp/B01618MY62/ref=sr_1_2?s=electronics&ie=UTF8&qid=1467376469&sr=1-2&keywords=SAMSUNG+Galaxy+J7
