Snapdeal,Êhttp://c223968.r68.cf1.rackcdn.com/snapdeal_store.png,TrendBae T-Shirt,99,7,http://n1.sdlcdn.com/imgs/b/z/p/TrendBae-Combo-of-2-Cotton-SDL432411286-1-7f397.jpg,http://www.snapdeal.com/product/trendbae-combo-of-2-cotton/653208800995#bcrumbSearch:TrendBAE%20T-Shirts
Snapdeal,Êhttp://c223968.r68.cf1.rackcdn.com/snapdeal_store.png,TrendBae Gym/Running T-Shirt,199,66,http://n2.sdlcdn.com/imgs/b/y/i/Trendbae-Black-and-White-Polyster-SDL077797574-1-19e14.jpg,http://www.snapdeal.com/product/trendbae-black-and-white-polyster/667142701120#bcrumbSearch:TrendBAE%20T-Shirts
Snapdeal,Êhttp://c223968.r68.cf1.rackcdn.com/snapdeal_store.png,TrendBae Gym T-Shirt,249,744,http://n2.sdlcdn.com/imgs/b/x/3/TrendBAE-Multicolor-Cotton-T-Shirt-SDL554434951-1-39862.jpg,http://www.snapdeal.com/product/trendbae-multicolor-cotton-tshirt-pack/672145468766#bcrumbSearch:TrendBAE%20T-Shirts
Snapdeal,Êhttp://c223968.r68.cf1.rackcdn.com/snapdeal_store.png,TrendBae T-Shirt,170,27,http://n3.sdlcdn.com/imgs/b/z/p/TrendBae-Combo-of-2-Cotton-SDL450850982-1-0452a.jpg,http://www.snapdeal.com/product/trendbae-combo-of-2-cotton/644378451768#bcrumbSearch:TrendBAE%20T-Shirts
Flipkart,http://c223968.r68.cf1.rackcdn.com/flipkart_store.png,TrendBae Shirt,474,1,http://img5a.flixcart.com/image/shirt/p/2/g/t77-trendbae-l-400x400-imae76qmed8nrpx2.jpeg,http://www.flipkart.com/trendbae-women-s-solid-casual-blue-shirt/p/itme7742mnwppwzy?pid=SHTE7742E4WPRP2G&al=tDFq6faapdkrwoulUT5FfsldugMWZuE7eGHgUTGjVrrxHRrvFIKd291rYGt%2BeEzxFVLJdbUxcWQ%3D&ref=L%3A-7068375336226240828&srno=p_1&findingMethod=Search&otracker=start
Flipkart,http://c223968.r68.cf1.rackcdn.com/flipkart_store.png,TrendBae Shirt,474,,http://img5a.flixcart.com/image/shirt/q/f/c/t79-trendbae-l-400x400-imae76qm9fqhreys.jpeg,http://www.flipkart.com/trendbae-women-s-solid-casual-pink-shirt/p/itme77428thh6g4y?pid=SHTE7742WEEREQFC&al=tDFq6faapdkrwoulUT5FfsldugMWZuE7eGHgUTGjVrp6%2FktoexVjfgw47QY9VqRn9OIJS3i5HsY%3D&ref=L%3A-7068375336226240828&srno=p_2&findingMethod=Search&otracker=start
