Flipkart,http://c223968.r68.cf1.rackcdn.com/flipkart_store.png,"SAMSUNG Galaxy On7(Gold, 8 GB)",9490,8869,http://img6a.flixcart.com/image/mobile/r/3/q/samsung-galaxy-on7-sm-g600f-400x400-imaecqkgzeuz9ebn.jpeg,http://www.flipkart.com/samsung-galaxy-on7/p/itmedhx3jgmu2gps?pid=MOBECCA5Y5HBYR3Q&al=tDFq6faapdmZRgCzUZ1HQMldugMWZuE7Qdj0IGOOVquHfqPK%2Bu%2FtWBVKOTEP36o0x7BzdBwL%2F%2Fs%3D&ref=L%3A-2377226470833241159&srno=p_1&findingMethod=Search&otracker=start
Flipkart,http://c223968.r68.cf1.rackcdn.com/flipkart_store.png,"SAMSUNG Galaxy On7(Black, 8 GB)",9490,8869,http://img6a.flixcart.com/image/mobile/c/n/y/samsung-galaxy-on7-sm-g600f-400x400-imaecqkgfgtmaw2y.jpeg,http://www.flipkart.com/samsung-galaxy-on7/p/itmedhx3jgmu2gps?pid=MOBECCA5SMRSKCNY&al=tDFq6faapdmZRgCzUZ1HQMldugMWZuE7Qdj0IGOOVqvHGf5fDem2EjgVjGaghR1aBU%2Fn0geTbXw%3D&ref=L%3A-2377226470833241159&srno=p_2&findingMethod=Search&otracker=start
